longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.46,34.04,25.0,2142.0,718.0,1390.0,699.0,3.0069,342719.06,<1H OCEAN
-118.46,34.04,25.0,2768.0,850.0,1558.0,784.0,3.6976,366367.08,<1H OCEAN
-118.46,34.04,17.0,2729.0,897.0,1404.0,758.0,3.1235,381877.05,<1H OCEAN
-118.46,34.04,31.0,2621.0,707.0,1632.0,673.0,3.287,349547.05,<1H OCEAN
-118.45,34.04,21.0,2819.0,648.0,1435.0,593.0,3.9489,365535.05,<1H OCEAN
-118.45,34.03,45.0,727.0,168.0,520.0,175.0,2.6528,292998.01,<1H OCEAN
-118.45,34.03,39.0,1657.0,402.0,931.0,363.0,3.7813,343613.04,<1H OCEAN
-118.44,34.04,49.0,32.0,7.0,14.0,7.0,2.1875,290027.13,<1H OCEAN
-118.44,34.04,16.0,18.0,6.0,3.0,4.0,0.536,340165.1,<1H OCEAN
-118.44,34.04,31.0,2670.0,662.0,1535.0,631.0,3.0714,350819.02,<1H OCEAN
-118.43,34.04,52.0,1782.0,308.0,735.0,307.0,5.2954,425835.21,<1H OCEAN
-118.42,34.04,46.0,1508.0,276.0,639.0,273.0,4.925,394986.03,<1H OCEAN
-118.43,34.04,42.0,2725.0,569.0,1115.0,516.0,4.5833,422520.12,<1H OCEAN
-118.41,34.05,16.0,9728.0,2211.0,3026.0,1899.0,5.8758,449290.75,<1H OCEAN
-118.42,34.05,33.0,2921.0,652.0,1124.0,608.0,5.0151,460170.55,<1H OCEAN
-118.42,34.05,52.0,2533.0,402.0,981.0,386.0,7.8164,497379.97,<1H OCEAN
-118.4,34.05,26.0,4473.0,923.0,1518.0,805.0,5.0762,446291.46,<1H OCEAN
-118.4,34.04,40.0,2079.0,268.0,720.0,282.0,9.272,497442.97,<1H OCEAN
-118.4,34.04,42.0,1298.0,174.0,420.0,190.0,12.8483,500001.0,<1H OCEAN
-118.4,34.03,36.0,1831.0,296.0,871.0,269.0,8.1484,499716.99,<1H OCEAN
-118.41,34.03,33.0,1730.0,386.0,994.0,363.0,3.7277,441795.69,<1H OCEAN
-118.41,34.04,49.0,601.0,95.0,228.0,106.0,8.0239,492375.94,<1H OCEAN
-118.39,34.05,35.0,2458.0,576.0,1047.0,554.0,4.0283,421350.14,<1H OCEAN
-118.39,34.05,42.0,3105.0,559.0,1253.0,531.0,5.222,473673.76,<1H OCEAN
-118.4,34.05,34.0,2113.0,459.0,859.0,432.0,3.6953,467315.75,<1H OCEAN
-118.39,34.05,25.0,2814.0,701.0,1139.0,658.0,4.0153,453447.18,<1H OCEAN
-118.41,34.04,52.0,1907.0,261.0,681.0,249.0,10.9805,498970.99,<1H OCEAN
-118.41,34.04,52.0,2113.0,332.0,800.0,327.0,11.1768,500001.0,<1H OCEAN
-118.41,34.03,36.0,3053.0,635.0,1234.0,577.0,5.1637,470747.71,<1H OCEAN
-118.42,34.04,51.0,1975.0,348.0,771.0,357.0,6.626,487400.87,<1H OCEAN
-118.42,34.04,52.0,1358.0,272.0,574.0,267.0,5.6454,471778.73,<1H OCEAN
-118.39,34.04,45.0,2089.0,312.0,834.0,305.0,7.3028,484441.83,<1H OCEAN
-118.39,34.04,44.0,1873.0,286.0,635.0,283.0,5.5951,437892.09,<1H OCEAN
-118.4,34.04,43.0,3863.0,537.0,1398.0,511.0,8.5938,500001.0,<1H OCEAN
-118.4,34.05,43.0,1028.0,145.0,394.0,149.0,10.4519,500001.0,<1H OCEAN
-118.39,34.05,42.0,1467.0,203.0,577.0,204.0,6.6368,403919.19,<1H OCEAN
-118.38,34.04,35.0,2237.0,592.0,1794.0,543.0,2.2961,212346.0,<1H OCEAN
-118.38,34.04,31.0,2846.0,727.0,2120.0,672.0,2.7226,254026.0,<1H OCEAN
-118.38,34.04,45.0,767.0,130.0,254.0,118.0,6.2895,367037.12,<1H OCEAN
-118.38,34.04,36.0,3005.0,771.0,2054.0,758.0,2.0437,280102.0,<1H OCEAN
-118.38,34.04,39.0,2614.0,569.0,1665.0,553.0,3.4063,307800.04,<1H OCEAN
-118.39,34.04,41.0,101.0,23.0,85.0,30.0,4.125,354327.09,<1H OCEAN
-118.39,34.04,52.0,1492.0,277.0,666.0,289.0,4.7386,350817.01,<1H OCEAN
-118.39,34.04,49.0,1230.0,279.0,669.0,269.0,3.9038,337736.06,<1H OCEAN
-118.39,34.03,28.0,1722.0,536.0,1161.0,481.0,3.2228,271700.04,<1H OCEAN
-118.39,34.03,25.0,3442.0,1050.0,1890.0,914.0,3.0574,331158.03,<1H OCEAN
-118.4,34.03,24.0,1101.0,318.0,491.0,287.0,3.2222,322552.02,<1H OCEAN
-118.4,34.03,43.0,1006.0,201.0,520.0,199.0,6.5669,414812.24,<1H OCEAN
-118.41,34.03,26.0,4376.0,1394.0,2435.0,1250.0,2.8418,324715.0,<1H OCEAN
-118.4,34.02,19.0,7297.0,2331.0,3870.0,2144.0,3.116,298840.0,<1H OCEAN
-118.4,34.02,27.0,515.0,201.0,397.0,228.0,2.4135,243168.03,<1H OCEAN
-118.41,34.03,24.0,3711.0,1192.0,1764.0,1147.0,3.1642,360302.0,<1H OCEAN
-118.41,34.02,24.0,2610.0,756.0,1322.0,692.0,3.5022,300814.0,<1H OCEAN
-118.41,34.02,16.0,5825.0,1866.0,3390.0,1752.0,3.0965,319891.01,<1H OCEAN
-118.39,34.03,19.0,1450.0,509.0,746.0,437.0,3.1415,148987.05,<1H OCEAN
-118.4,34.03,13.0,6152.0,1978.0,3397.0,1845.0,3.4058,297985.0,<1H OCEAN
-118.38,34.03,36.0,2101.0,569.0,1756.0,527.0,2.9344,268438.11,<1H OCEAN
-118.39,34.03,39.0,1366.0,375.0,1237.0,370.0,3.7206,265595.05,<1H OCEAN
-118.37,34.04,43.0,888.0,170.0,514.0,161.0,3.1827,223177.0,<1H OCEAN
-118.37,34.04,42.0,1809.0,424.0,1094.0,382.0,2.767,158884.0,<1H OCEAN
-118.38,34.03,43.0,912.0,255.0,705.0,246.0,2.6402,209623.01,<1H OCEAN
-118.37,34.04,25.0,542.0,161.0,442.0,131.0,2.25,293874.0,<1H OCEAN
-118.37,34.04,43.0,1465.0,278.0,727.0,290.0,4.0781,272025.0,<1H OCEAN
-118.42,34.03,45.0,1262.0,223.0,637.0,221.0,5.0866,407390.01,<1H OCEAN
-118.43,34.03,45.0,1740.0,311.0,788.0,306.0,5.2099,406179.1,<1H OCEAN
-118.43,34.03,39.0,1733.0,429.0,855.0,387.0,3.2308,345805.02,<1H OCEAN
-118.43,34.03,26.0,1706.0,516.0,894.0,435.0,3.1875,373866.06,<1H OCEAN
-118.42,34.03,44.0,904.0,176.0,358.0,158.0,3.3542,337832.01,<1H OCEAN
-118.44,34.03,25.0,2059.0,659.0,1349.0,588.0,3.2396,343055.01,<1H OCEAN
-118.43,34.03,36.0,1552.0,388.0,867.0,352.0,3.6467,343635.0,<1H OCEAN
-118.44,34.03,37.0,1193.0,205.0,488.0,224.0,3.625,345683.0,<1H OCEAN
-118.44,34.03,37.0,975.0,189.0,489.0,202.0,4.2434,337370.01,<1H OCEAN
-118.44,34.03,30.0,1039.0,303.0,606.0,274.0,3.125,338591.03,<1H OCEAN
-118.45,34.03,41.0,1240.0,320.0,711.0,304.0,3.3482,327388.01,<1H OCEAN
-118.45,34.03,41.0,2083.0,528.0,993.0,481.0,4.0231,390001.26,<1H OCEAN
-118.44,34.03,41.0,1164.0,265.0,561.0,251.0,4.2411,352369.03,<1H OCEAN
-118.44,34.02,37.0,1592.0,308.0,783.0,321.0,6.2583,404631.15,<1H OCEAN
-118.44,34.01,43.0,1408.0,246.0,651.0,240.0,4.5795,386089.01,<1H OCEAN
-118.44,34.01,41.0,1309.0,221.0,534.0,228.0,5.1708,401680.0,<1H OCEAN
-118.45,34.01,37.0,1328.0,250.0,626.0,228.0,5.8666,412503.01,<1H OCEAN
-118.45,34.01,40.0,1361.0,240.0,559.0,229.0,6.3516,392270.1,<1H OCEAN
-118.45,34.01,36.0,2424.0,418.0,1123.0,417.0,6.4755,419929.14,<1H OCEAN
-118.44,34.02,32.0,2242.0,490.0,921.0,461.0,4.0429,478869.84,<1H OCEAN
-118.43,34.01,43.0,1487.0,242.0,675.0,247.0,5.3403,433205.0,<1H OCEAN
-118.44,34.02,39.0,3278.0,632.0,1321.0,617.0,6.2917,459546.26,<1H OCEAN
-118.43,34.02,38.0,2172.0,437.0,830.0,368.0,3.9091,452664.71,<1H OCEAN
-118.43,34.02,42.0,1528.0,244.0,634.0,242.0,8.1631,498352.97,<1H OCEAN
-118.43,34.02,41.0,2403.0,516.0,1001.0,514.0,4.3906,465309.7,<1H OCEAN
-118.42,34.03,44.0,629.0,131.0,326.0,156.0,4.5278,346900.01,<1H OCEAN
-118.41,34.03,20.0,4374.0,1311.0,2165.0,1185.0,3.6019,395727.0,<1H OCEAN
-118.42,34.02,21.0,3244.0,815.0,1423.0,781.0,3.6488,346162.02,<1H OCEAN
-118.42,34.02,34.0,2243.0,444.0,973.0,413.0,4.9676,430938.19,<1H OCEAN
-118.42,34.02,28.0,3167.0,737.0,1248.0,665.0,3.1941,350978.0,<1H OCEAN
-118.42,34.02,34.0,2995.0,942.0,2626.0,947.0,2.2402,388053.0,<1H OCEAN
-118.41,34.02,34.0,1430.0,357.0,805.0,362.0,3.3462,308726.01,<1H OCEAN
-118.42,34.02,22.0,3292.0,1134.0,1655.0,898.0,3.1746,342098.0,<1H OCEAN
-118.42,34.02,26.0,2664.0,842.0,1745.0,789.0,3.4269,319198.0,<1H OCEAN
-118.41,34.02,35.0,1728.0,442.0,1161.0,420.0,3.725,321288.07,<1H OCEAN
-118.41,34.02,19.0,4702.0,1472.0,2636.0,1334.0,3.3955,271170.01,<1H OCEAN
-118.41,34.02,27.0,2224.0,618.0,1594.0,625.0,3.0833,319095.02,<1H OCEAN
-118.42,34.01,33.0,2731.0,535.0,1280.0,510.0,4.7083,387421.02,<1H OCEAN
-118.42,34.01,32.0,1300.0,356.0,703.0,311.0,3.5667,330649.02,<1H OCEAN
-118.43,34.01,27.0,3133.0,1021.0,2242.0,1002.0,2.697,377712.0,<1H OCEAN
-118.43,34.01,41.0,1527.0,279.0,746.0,285.0,6.4232,440568.12,<1H OCEAN
-118.43,34.01,31.0,2526.0,528.0,1046.0,504.0,4.7009,411573.14,<1H OCEAN
-118.44,34.01,42.0,2061.0,396.0,907.0,393.0,6.0804,430683.11,<1H OCEAN
-118.44,34.0,44.0,1462.0,338.0,821.0,341.0,2.599,337084.01,<1H OCEAN
-118.44,34.0,44.0,1798.0,353.0,835.0,314.0,4.75,351146.01,<1H OCEAN
-118.45,34.0,39.0,1909.0,359.0,867.0,345.0,4.7,339791.01,<1H OCEAN
-118.44,34.0,40.0,1287.0,346.0,806.0,311.0,3.875,325068.01,<1H OCEAN
-118.43,34.0,30.0,2148.0,597.0,1341.0,559.0,3.3995,317792.0,<1H OCEAN
-118.44,34.0,22.0,5822.0,1707.0,3335.0,1585.0,3.1579,326123.02,<1H OCEAN
-118.44,34.0,41.0,1562.0,377.0,874.0,368.0,4.1083,331819.01,<1H OCEAN
-118.42,34.01,42.0,1594.0,369.0,952.0,362.0,3.099,312027.05,<1H OCEAN
-118.42,34.01,29.0,1996.0,489.0,960.0,449.0,3.6611,368138.11,<1H OCEAN
-118.42,34.0,31.0,1930.0,456.0,1002.0,410.0,3.9798,433056.06,<1H OCEAN
-118.43,34.0,28.0,6128.0,1963.0,3586.0,1815.0,2.7058,321746.0,<1H OCEAN
-118.46,34.01,43.0,513.0,98.0,266.0,103.0,5.6428,330443.0,<1H OCEAN
-118.46,34.0,39.0,4098.0,1100.0,2054.0,1053.0,2.918,337177.05,<1H OCEAN
-118.46,34.0,37.0,388.0,83.0,248.0,84.0,5.1664,333584.03,<1H OCEAN
-118.46,34.0,36.0,1392.0,260.0,679.0,247.0,4.7344,361878.04,<1H OCEAN
-118.46,34.01,39.0,711.0,148.0,347.0,153.0,4.2813,320361.02,<1H OCEAN
-118.47,34.0,38.0,1235.0,390.0,891.0,376.0,2.7143,282809.0,<1H OCEAN
-118.47,34.0,41.0,2331.0,636.0,1839.0,537.0,2.288,269358.01,<1H OCEAN
-118.46,34.0,39.0,614.0,174.0,538.0,159.0,2.3542,241336.0,<1H OCEAN
-118.47,33.99,34.0,1875.0,501.0,1491.0,526.0,2.8417,310474.0,<1H OCEAN
-118.47,34.0,37.0,2586.0,765.0,1801.0,737.0,2.6042,309608.01,<1H OCEAN
-118.47,33.99,31.0,1312.0,376.0,1178.0,330.0,2.0714,282078.0,<1H OCEAN
-118.47,33.99,41.0,1146.0,310.0,833.0,270.0,2.5938,292655.02,<1H OCEAN
-118.47,33.99,33.0,854.0,235.0,645.0,198.0,2.1471,250253.0,<1H OCEAN
-118.51,33.98,40.0,1901.0,679.0,865.0,587.0,2.3417,330669.1,<1H OCEAN
-118.48,33.99,46.0,2219.0,686.0,1107.0,590.0,2.5523,370393.05,<1H OCEAN
-118.47,33.99,50.0,1568.0,501.0,764.0,478.0,3.015,406821.08,<1H OCEAN
-118.47,33.99,52.0,1523.0,447.0,636.0,408.0,3.0682,412384.25,<1H OCEAN
-118.47,33.99,52.0,2167.0,622.0,1095.0,570.0,2.8514,355722.05,<1H OCEAN
-118.47,33.99,37.0,2155.0,721.0,1082.0,637.0,3.4071,316360.08,<1H OCEAN
-118.47,33.99,24.0,1438.0,454.0,665.0,416.0,2.975,442482.68,<1H OCEAN
-118.5,33.97,52.0,709.0,329.0,388.0,313.0,2.2643,356532.15,<1H OCEAN
-118.45,33.99,52.0,1010.0,244.0,573.0,242.0,4.1861,358074.03,<1H OCEAN
-118.46,33.99,52.0,1158.0,253.0,528.0,253.0,3.5234,343038.05,<1H OCEAN
-118.46,33.99,44.0,1122.0,287.0,531.0,256.0,4.0598,359389.14,<1H OCEAN
-118.46,34.0,44.0,941.0,230.0,493.0,206.0,3.6458,343575.03,<1H OCEAN
-118.46,34.0,52.0,888.0,206.0,376.0,194.0,3.875,385867.13,<1H OCEAN
-118.45,34.0,46.0,1777.0,362.0,896.0,334.0,4.45,344164.0,<1H OCEAN
-118.45,34.0,43.0,1606.0,408.0,862.0,354.0,3.962,342289.01,<1H OCEAN
-118.45,34.0,48.0,1923.0,408.0,1142.0,433.0,4.575,327537.02,<1H OCEAN
-118.45,33.99,33.0,3125.0,785.0,1720.0,713.0,2.9722,347983.09,<1H OCEAN
-118.45,33.99,52.0,1829.0,472.0,779.0,424.0,3.1607,345044.0,<1H OCEAN
-118.46,33.99,41.0,885.0,285.0,562.0,268.0,3.1992,320093.02,<1H OCEAN
-118.46,33.99,37.0,1828.0,460.0,1075.0,453.0,4.337,359941.15,<1H OCEAN
-118.46,33.98,32.0,2388.0,591.0,1009.0,556.0,5.2121,464567.22,<1H OCEAN
-118.46,33.99,35.0,1214.0,300.0,478.0,265.0,4.0156,445143.67,<1H OCEAN
-118.46,33.98,27.0,2217.0,520.0,806.0,458.0,3.8935,482194.86,<1H OCEAN
-118.5,33.97,29.0,2737.0,808.0,1157.0,696.0,5.128,480648.75,<1H OCEAN
-118.45,33.99,45.0,1132.0,269.0,654.0,264.0,4.5673,346265.0,<1H OCEAN
-118.45,33.99,26.0,1919.0,405.0,953.0,371.0,6.0672,394292.07,<1H OCEAN
-118.46,33.98,19.0,2520.0,726.0,964.0,663.0,3.8068,469564.79,<1H OCEAN
-118.46,33.97,19.0,1658.0,427.0,648.0,378.0,3.8698,464866.79,<1H OCEAN
-118.46,33.97,18.0,9430.0,2473.0,3408.0,2003.0,6.1726,431001.68,<1H OCEAN
-118.46,33.97,19.0,2461.0,521.0,777.0,447.0,10.0,496210.93,<1H OCEAN
-118.48,33.96,16.0,895.0,181.0,237.0,149.0,12.0088,491824.84,<1H OCEAN
-118.4,34.0,10.0,1526.0,339.0,705.0,268.0,5.8083,324933.04,<1H OCEAN
-118.41,34.0,35.0,684.0,161.0,381.0,159.0,2.8393,278502.0,<1H OCEAN
-118.41,34.0,30.0,3550.0,934.0,3738.0,880.0,3.191,299437.01,<1H OCEAN
-118.41,34.0,18.0,1307.0,441.0,884.0,456.0,2.9338,294694.08,<1H OCEAN
-118.42,34.0,14.0,3771.0,1180.0,2355.0,978.0,3.1603,304091.0,<1H OCEAN
-118.42,33.99,35.0,1701.0,482.0,1428.0,494.0,3.725,294812.01,<1H OCEAN
-118.43,33.99,35.0,2243.0,495.0,1135.0,465.0,4.3281,341607.06,<1H OCEAN
-118.43,33.98,19.0,8324.0,1590.0,2927.0,1538.0,7.5426,367120.07,<1H OCEAN
-118.43,33.99,45.0,1899.0,461.0,1260.0,415.0,2.6667,319594.02,<1H OCEAN
-118.43,33.99,43.0,2483.0,548.0,1212.0,493.0,4.0189,316166.0,<1H OCEAN
-118.42,33.99,23.0,5548.0,1245.0,2847.0,1229.0,4.4228,361370.05,<1H OCEAN
-118.42,33.98,3.0,475.0,155.0,236.0,153.0,3.6667,417653.07,<1H OCEAN
-118.43,33.99,42.0,2558.0,558.0,1328.0,541.0,4.875,321382.02,<1H OCEAN
-118.44,33.99,43.0,1432.0,308.0,782.0,303.0,4.3333,320487.01,<1H OCEAN
-118.41,33.99,39.0,3014.0,822.0,3212.0,777.0,1.1985,225813.0,<1H OCEAN
-118.42,33.99,38.0,740.0,171.0,599.0,194.0,4.0893,283492.01,<1H OCEAN
-118.42,33.99,35.0,1724.0,419.0,1079.0,394.0,4.5521,297456.01,<1H OCEAN
-118.41,34.0,35.0,1062.0,305.0,1026.0,307.0,2.7153,261117.0,<1H OCEAN
-118.41,33.99,36.0,1089.0,234.0,632.0,215.0,3.6538,292465.01,<1H OCEAN
-118.4,33.99,39.0,1613.0,380.0,1113.0,356.0,2.825,273090.01,<1H OCEAN
-118.41,33.98,33.0,3331.0,777.0,1695.0,735.0,3.9727,329760.04,<1H OCEAN
-118.39,33.97,38.0,993.0,175.0,374.0,180.0,6.2673,382176.04,<1H OCEAN
-118.38,33.97,43.0,2715.0,458.0,1151.0,434.0,7.4897,404960.24,<1H OCEAN
-118.39,33.97,44.0,1097.0,186.0,513.0,185.0,6.235,371954.02,<1H OCEAN
-118.39,33.97,43.0,2700.0,510.0,1146.0,506.0,5.1333,364873.11,<1H OCEAN
-118.39,33.97,46.0,2198.0,352.0,839.0,335.0,6.5778,395918.24,<1H OCEAN
-118.39,33.96,45.0,1361.0,252.0,581.0,263.0,5.8143,347934.02,<1H OCEAN
-118.39,33.96,45.0,1436.0,374.0,662.0,292.0,3.625,320047.01,<1H OCEAN
-118.36,33.98,40.0,1113.0,234.0,584.0,231.0,3.0927,277662.0,<1H OCEAN
-118.37,33.98,39.0,303.0,69.0,131.0,73.0,4.3438,301278.01,<1H OCEAN
-118.37,33.97,32.0,6699.0,1781.0,2725.0,1544.0,3.3889,269952.0,<1H OCEAN
-118.41,33.97,37.0,1629.0,275.0,668.0,266.0,6.1333,383557.17,<1H OCEAN
-118.41,33.97,44.0,2298.0,388.0,849.0,360.0,5.5941,384102.17,<1H OCEAN
-118.4,33.96,44.0,1877.0,314.0,877.0,320.0,6.8197,385504.14,<1H OCEAN
-118.41,33.96,44.0,1802.0,306.0,753.0,282.0,6.0286,363269.06,<1H OCEAN
-118.41,33.97,43.0,1464.0,224.0,581.0,232.0,6.2022,369558.0,<1H OCEAN
-118.41,33.97,44.0,2789.0,503.0,3732.0,474.0,4.6176,343650.02,<1H OCEAN
-118.42,33.97,44.0,1462.0,240.0,562.0,237.0,4.9375,377246.02,<1H OCEAN
-118.42,33.96,44.0,1282.0,216.0,494.0,209.0,5.618,372901.04,<1H OCEAN
-118.43,33.96,38.0,1104.0,216.0,415.0,163.0,6.1985,408407.02,<1H OCEAN
-118.43,33.96,13.0,1860.0,345.0,800.0,355.0,5.8864,411860.57,<1H OCEAN
-118.44,33.96,33.0,2799.0,491.0,978.0,447.0,5.6435,478172.69,<1H OCEAN
-118.43,33.96,20.0,1901.0,270.0,704.0,254.0,8.7819,472773.73,<1H OCEAN
-118.43,33.97,16.0,70.0,7.0,17.0,4.0,7.7197,441432.69,<1H OCEAN
-118.42,33.96,24.0,4393.0,966.0,1257.0,579.0,5.0714,368942.1,<1H OCEAN
-118.43,33.96,16.0,14891.0,3984.0,6270.0,3595.0,5.1064,327197.16,<1H OCEAN
-118.4,33.97,35.0,913.0,161.0,451.0,172.0,5.6169,393798.04,<1H OCEAN
-118.4,33.98,39.0,714.0,118.0,314.0,117.0,5.9856,386551.02,<1H OCEAN
-118.4,33.98,36.0,2526.0,452.0,996.0,441.0,5.611,439332.07,<1H OCEAN
-118.4,33.97,38.0,1089.0,174.0,502.0,180.0,7.5953,444111.23,<1H OCEAN
-118.4,33.97,37.0,1364.0,248.0,494.0,242.0,4.6364,413513.01,<1H OCEAN
-118.4,33.97,44.0,2825.0,453.0,1221.0,461.0,5.9544,389736.07,<1H OCEAN
-118.4,33.96,43.0,2416.0,454.0,1028.0,409.0,5.6732,390386.18,<1H OCEAN
-118.37,33.97,41.0,1833.0,355.0,847.0,348.0,5.726,313510.04,<1H OCEAN
-118.38,33.97,42.0,1859.0,337.0,813.0,326.0,6.019,323240.01,<1H OCEAN
-118.38,33.96,44.0,2395.0,458.0,1287.0,450.0,4.6923,311203.01,<1H OCEAN
-118.38,33.95,35.0,3259.0,967.0,2003.0,920.0,3.2708,371256.01,<1H OCEAN
-118.38,33.95,29.0,1821.0,588.0,1397.0,523.0,2.5833,214578.0,<1H OCEAN
-118.37,33.95,5.0,6955.0,2062.0,3591.0,1566.0,3.111,236035.0,<1H OCEAN
-118.4,33.96,44.0,1138.0,228.0,497.0,228.0,4.1852,350700.02,<1H OCEAN
-118.41,33.96,15.0,412.0,128.0,310.0,137.0,3.9792,361503.11,<1H OCEAN
-118.41,33.96,32.0,1044.0,219.0,567.0,222.0,4.1471,303951.01,<1H OCEAN
-118.41,33.94,45.0,2038.0,394.0,1086.0,387.0,4.7375,306948.0,<1H OCEAN
-118.45,33.96,24.0,3097.0,791.0,1075.0,639.0,5.723,461854.72,<1H OCEAN
-118.45,33.96,36.0,2723.0,547.0,1090.0,519.0,6.3267,477981.75,<1H OCEAN
-118.44,33.95,37.0,2076.0,332.0,771.0,327.0,6.2551,466875.71,<1H OCEAN
-118.28,33.92,37.0,1761.0,409.0,1309.0,357.0,2.1875,149156.0,<1H OCEAN
-118.28,33.91,41.0,620.0,133.0,642.0,162.0,2.6546,138661.0,<1H OCEAN
-118.29,33.9,42.0,1273.0,309.0,1203.0,348.0,4.4636,157329.0,<1H OCEAN
-118.29,33.91,41.0,2475.0,532.0,1416.0,470.0,3.8372,162419.0,<1H OCEAN
-118.29,33.91,31.0,2025.0,618.0,2231.0,593.0,2.4741,154967.0,<1H OCEAN
-118.29,33.92,23.0,2503.0,532.0,1735.0,505.0,2.7368,168465.0,<1H OCEAN
-118.28,33.88,19.0,2758.0,675.0,2047.0,591.0,2.6618,178443.0,<1H OCEAN
-118.29,33.88,32.0,2307.0,493.0,1754.0,528.0,4.317,224129.0,<1H OCEAN
-118.29,33.88,27.0,2082.0,612.0,2009.0,548.0,2.9063,188788.0,<1H OCEAN
-118.29,33.89,35.0,2810.0,614.0,1578.0,601.0,3.59,202640.0,<1H OCEAN
-118.29,33.87,32.0,1700.0,340.0,864.0,317.0,4.381,233921.0,<1H OCEAN
-118.3,33.86,35.0,2016.0,365.0,1083.0,369.0,5.1727,239469.0,<1H OCEAN
-118.3,33.86,35.0,1511.0,274.0,853.0,308.0,4.9792,241318.0,<1H OCEAN
-118.29,33.85,10.0,1391.0,420.0,1378.0,377.0,1.9049,197054.0,<1H OCEAN
-118.31,33.84,5.0,3559.0,869.0,2965.0,794.0,2.6491,214049.0,<1H OCEAN
-118.3,33.84,36.0,1428.0,268.0,825.0,250.0,4.7222,237358.0,<1H OCEAN
-118.3,33.84,37.0,1241.0,226.0,621.0,255.0,4.9196,236528.0,<1H OCEAN
-118.3,33.85,38.0,123.0,36.0,142.0,40.0,2.3942,200678.01,<1H OCEAN
-118.3,33.83,31.0,2693.0,661.0,1598.0,618.0,3.1851,214749.0,<1H OCEAN
-118.3,33.83,33.0,2716.0,660.0,1807.0,661.0,3.5473,227899.0,<1H OCEAN
-118.31,33.83,27.0,2880.0,802.0,2083.0,727.0,2.9619,231857.0,<1H OCEAN
-118.3,33.82,35.0,1499.0,340.0,1141.0,326.0,2.6136,197964.0,<1H OCEAN
-118.3,33.82,26.0,2080.0,560.0,2096.0,506.0,2.8106,186807.0,<1H OCEAN
-118.3,33.82,25.0,2659.0,765.0,2629.0,726.0,2.6368,181934.0,<1H OCEAN
-118.3,33.81,17.0,5544.0,1068.0,3008.0,1038.0,5.322,277050.01,<1H OCEAN
-118.3,33.8,27.0,2790.0,513.0,1498.0,519.0,5.3106,267926.0,<1H OCEAN
-118.31,33.8,30.0,3096.0,757.0,2048.0,704.0,3.125,242924.0,<1H OCEAN
-118.3,33.79,35.0,2793.0,686.0,2255.0,682.0,3.0057,239106.0,<1H OCEAN
-118.3,33.79,9.0,2782.0,884.0,1790.0,748.0,2.9154,220086.0,<1H OCEAN
-118.3,33.79,13.0,3569.0,924.0,2159.0,880.0,3.163,227637.0,<1H OCEAN
-118.3,33.78,35.0,2572.0,504.0,1172.0,519.0,4.6207,288766.0,<1H OCEAN
-118.26,33.8,41.0,2004.0,481.0,1658.0,456.0,3.1779,164348.0,<1H OCEAN
-118.25,33.8,36.0,1697.0,394.0,1274.0,396.0,3.35,168759.0,<1H OCEAN
-118.26,33.79,30.0,1291.0,230.0,835.0,215.0,5.5,211574.0,<1H OCEAN
-118.25,33.79,32.0,1205.0,340.0,1799.0,370.0,2.375,151642.0,NEAR OCEAN
-118.24,33.8,28.0,636.0,169.0,788.0,143.0,3.6161,143387.0,NEAR OCEAN
-118.23,33.8,26.0,239.0,135.0,165.0,112.0,1.3333,173420.01,NEAR OCEAN
-118.27,33.8,38.0,1446.0,327.0,980.0,319.0,3.35,168832.0,<1H OCEAN
-118.27,33.79,36.0,2218.0,561.0,1789.0,527.0,3.1613,169202.0,<1H OCEAN
-118.27,33.79,39.0,1513.0,365.0,1227.0,354.0,3.3929,182276.0,<1H OCEAN
-118.28,33.8,38.0,1471.0,329.0,1207.0,335.0,4.0,168515.0,<1H OCEAN
-118.28,33.79,28.0,1895.0,420.0,1422.0,389.0,4.3816,193689.0,<1H OCEAN
-118.28,33.79,36.0,1989.0,458.0,1668.0,455.0,3.3009,167693.0,<1H OCEAN
-118.28,33.78,20.0,2233.0,591.0,1915.0,558.0,3.2011,179014.0,<1H OCEAN
-118.29,33.79,10.0,3708.0,1016.0,2855.0,948.0,2.0,171160.0,<1H OCEAN
-118.29,33.79,16.0,1867.0,571.0,951.0,498.0,3.3427,179215.0,<1H OCEAN
-118.3,33.79,21.0,1068.0,283.0,1180.0,274.0,2.5,188700.0,<1H OCEAN
-118.3,33.8,8.0,1115.0,412.0,1472.0,396.0,3.1392,168202.0,<1H OCEAN
-118.27,33.79,31.0,1535.0,369.0,1291.0,340.0,2.9375,162532.0,<1H OCEAN
-118.26,33.78,27.0,1672.0,491.0,1723.0,462.0,2.0458,166633.0,NEAR OCEAN
-118.27,33.79,26.0,2109.0,651.0,2120.0,605.0,2.1447,155485.0,<1H OCEAN
-118.27,33.79,39.0,1417.0,359.0,1450.0,367.0,2.8462,154045.0,<1H OCEAN
-118.25,33.79,34.0,1349.0,371.0,1716.0,380.0,2.7143,152163.0,NEAR OCEAN
-118.25,33.79,38.0,1730.0,460.0,1724.0,424.0,2.7308,150139.0,NEAR OCEAN
-118.25,33.79,39.0,981.0,286.0,1183.0,298.0,1.9208,153893.0,NEAR OCEAN
